procedure_name_en,actual_worth,procedure_year,property_type_en,procedure_id,procedure_area,property_sub_type_id,procedure_number,procedure_name_ar,instance_date,area_name_en,property_type_ar,area_id,load_timestamp,property_type_id,area_name_ar,property_sub_type_en,actual_area,row_status_code,property_sub_type_ar,property_total_value
"Property Evaluation","1165547","2020","Land","24","2165.66","63","2064","تقييم عقار","2020-08-12 00:00:00","Wadi Al Safa 3","ارض","465","2026-02-26 17:09:23","1","وادي الصفا 3","Residential","2165.66","COMPLETED","سكنية","1165547"
"Property Evaluation","5711300","2012","Land","24","1515.99","null","1839","تقييم عقار","2012-10-11 00:00:00","Al Warqa First","ارض","297","2026-02-26 17:09:23","1","الورقاء الاولى","null","1515.99","COMPLETED","null","5711300"
"Property Evaluation","2263364.95","2024","Unit","24","128.95","60","4586","تقييم عقار","2024-07-04 00:00:00","Marsa Dubai","وحدة","330","2026-02-26 17:09:23","3","مرسى دبي","Flat","128.95","COMPLETED","شقه سكنيه","2263364.95"
"Property Evaluation","2400000","2013","Unit","24","145.11","60","1378","تقييم عقار","2013-04-24 00:00:00","Marsa Dubai","وحدة","330","2026-02-26 17:09:23","3","مرسى دبي","Flat","145.11","COMPLETED","شقه سكنيه","2400000"
"Property Evaluation","14086038","2025","Land","24","2379.34","62","5282","تقييم عقار","2025-08-22 00:00:00","Jumeirah First","ارض","317","2026-02-26 17:09:23","1","جميرا الاولى","Commercial","2379.34","COMPLETED","تجارية","14086038"
"Property Evaluation","84186000","2009","Land","24","2607.04","62","502","تقييم عقار","2009-05-14 00:00:00","Rega Al Buteen","ارض","255","2026-02-26 17:09:23","1","رقه البطين","Commercial","2607.05","COMPLETED","تجارية","84186000"
"Property Evaluation","19200000","2007","Land","24","14864.48","63","531","تقييم عقار","2007-07-15 00:00:00","Al Khawaneej First","ارض","396","2026-02-26 17:09:23","1","الخوانيج الأولى","Residential","14864.49","COMPLETED","سكنية","19200000"
"Property Evaluation","224348336","2014","Land","24","332418.54","28","1714","تقييم عقار","2014-04-01 00:00:00","Madinat Al Mataar","ارض","462","2026-02-26 17:09:23","1","مدينة المطار","Airport","332418.54","COMPLETED","مطار","224348336"
"Property Evaluation","10867509","2014","Land","24","2243.61","null","5668","تقييم عقار","2014-12-30 00:00:00","Al Barsha First","ارض","368","2026-02-26 17:09:23","1","البرشاء الاولى","null","2243.61","COMPLETED","null","10867509"
"Property Evaluation","8959400","2011","Land","24","4161.78","null","1637","تقييم عقار","2011-12-04 00:00:00","Jabal Ali First","ارض","445","2026-02-26 17:09:23","1","جبل علي الأولى","null","4161.78","COMPLETED","null","8959400"
"Property Evaluation","645809770","2016","Land","24","85711.07","63","245","تقييم عقار","2016-01-14 00:00:00","Al Wasl","ارض","364","2026-02-26 17:09:23","1","الوصل","Residential","85711.07","COMPLETED","سكنية","645809770"
"Property Evaluation","99910455","2015","Land","24","12375.98","65","2128","تقييم عقار","2015-05-19 00:00:00","Al Garhoud","ارض","378","2026-02-26 17:09:23","1","القرهود","Industrial","12372.83","COMPLETED","صناعية","99910455"
"Property Evaluation","4714415","2018","Land","24","547.48","62","5184","تقييم عقار","2018-08-15 00:00:00","Al Muteena","ارض","249","2026-02-26 17:09:23","1","المطينه","Commercial","547.48","COMPLETED","تجارية","4714415"
"Property Evaluation","5500000","2014","Land","24","1393.55","63","361","تقييم عقار","2014-01-30 00:00:00","Al Mizhar First","ارض","316","2026-02-26 17:09:23","1","المزهر الاولى","Residential","1393.55","COMPLETED","سكنية","5500000"
"Property Evaluation","23000000","2022","Land","24","1194.36","62","2021","تقييم عقار","2022-06-07 00:00:00","Al Murqabat","ارض","244","2026-02-26 17:09:23","1","المرقبات","Commercial","1208.11","COMPLETED","تجارية","23000000"
"Property Evaluation","8575276","2018","Land","24","2276.2","null","3225","تقييم عقار","2018-05-13 00:00:00","Al Garhoud","ارض","378","2026-02-26 17:09:23","1","القرهود","null","2276.2","COMPLETED","null","8575276"
"Property Evaluation","3716.12","2010","Land","24","3716.12","62","1210","تقييم عقار","2012-01-26 00:00:00","Al Qusais Industrial Third","ارض","321","2026-02-26 17:09:23","1","القصيص الصناعيه الثالثه","Commercial","1858.06","COMPLETED","تجارية","3716.12"
"Property Evaluation","2452335","2017","Land","24","949.29","null","2617","تقييم عقار","2017-04-17 00:00:00","Saih Shuaib 1","ارض","480","2026-02-26 17:09:23","1","سيح شعيب 1","null","949.29","COMPLETED","null","2452335"
"Property Evaluation","8500000","2015","Unit","24","706.61","60","3049","تقييم عقار","2015-06-21 00:00:00","Marsa Dubai","وحدة","330","2026-02-26 17:09:23","3","مرسى دبي","Flat","706.61","COMPLETED","شقه سكنيه","8500000"
"Property Evaluation","337637.93","2023","Unit","24","38.45","60","826","تقييم عقار","2023-01-27 00:00:00","Al Barsha South Fifth","وحدة","442","2026-02-26 17:09:23","3","البرشاء جنوب الخامسة","Flat","38.45","COMPLETED","شقه سكنيه","337637.93"
"Property Evaluation","33680916","2017","Land","24","13604.62","63","2167","تقييم عقار","2017-03-27 00:00:00","Al Barshaa South Third","ارض","409","2026-02-26 17:09:23","1","البرشاء جنوب الثالثة","Residential","13604.62","COMPLETED","سكنية","33680916"
"Property Evaluation","301397682","2025","Land","24","46667.98","62","2840","تقييم عقار","2025-05-06 00:00:00","Oud Metha","ارض","388","2026-02-26 17:09:23","1","عود ميثا","Commercial","46667.98","COMPLETED","تجارية","301397682"
"Property Evaluation","18000000","2010","Land","24","3716.12","63","1804","تقييم عقار","2011-01-03 00:00:00","Al Manara","ارض","315","2026-02-26 17:09:23","1","المناره","Residential","3716.12","COMPLETED","سكنية","18000000"
"Property Evaluation","975000","2014","Unit","24","82.48","42","104","تقييم عقار","2014-01-09 00:00:00","Business Bay","وحدة","526","2026-02-26 17:09:23","3","الخليج التجارى","Office","82.48","COMPLETED","مكتب","975000"
"Property Evaluation","480144.14","2026","Unit","24","53.49","60","80","تقييم عقار","2026-01-05 00:00:00","Me'Aisem First","وحدة","485","2026-02-26 17:09:23","3","معيصم الأول","Flat","53.49","COMPLETED","شقه سكنيه","480144.14"
"Property Evaluation","5000000","2013","Land","24","586.35","62","3884","تقييم عقار","2013-12-22 00:00:00","Al Thanyah Fifth","ارض","350","2026-02-26 17:09:23","1","الثنيه الخامسة","Commercial","586.35","COMPLETED","تجارية","5000000"
"Property Evaluation","12000000","2013","Land","24","2127.01","63","1278","تقييم عقار","2013-04-17 00:00:00","Jumeirah First","ارض","317","2026-02-26 17:09:23","1","جميرا الاولى","Residential","2127.01","COMPLETED","سكنية","12000000"
"Property Evaluation","46000000","2025","Land","24","3335.17","62","3579","تقييم عقار","2025-06-10 00:00:00","Hor Al Anz East","ارض","234","2026-02-26 17:09:23","1","هور العنز شرق","Commercial","3335.22","COMMITTED","تجارية","46000000"
"Property Evaluation","34049970","2014","Land","24","3163.34","62","1992","تقييم عقار","2014-04-22 00:00:00","Al Thanayah Fourth","ارض","352","2026-02-26 17:09:23","1","الثنيه الرابعة","Commercial","3163","COMPLETED","تجارية","34049970"
"Property Evaluation","15430868","2018","Land","24","1686.56","62","5107","تقييم عقار","2018-08-12 00:00:00","Al Qusais Industrial Third","ارض","321","2026-02-26 17:09:23","1","القصيص الصناعيه الثالثه","Commercial","1686.56","COMPLETED","تجارية","15430868"
"Property Evaluation","9902413","2022","Land","24","4181.66","null","1074","تقييم عقار","2022-03-15 00:00:00","Al Aweer Second","ارض","399","2026-02-26 17:09:23","1","العوير الثانية","null","4181.66","COMPLETED","null","9902413"
"Property Evaluation","55732481","2018","Land","24","4707.02","62","6941","تقييم عقار","2018-10-31 00:00:00","Hor Al Anz East","ارض","234","2026-02-26 17:09:23","1","هور العنز شرق","Commercial","4710.56","COMPLETED","تجارية","55732481"
"Property Evaluation","1040017","2022","Unit","24","44.48","112","2045","تقييم عقار","2022-06-07 00:00:00","Business Bay","وحدة","526","2026-02-26 17:09:23","3","الخليج التجارى","Hotel Rooms","44.48","COMPLETED","غرفة فندقية","1040017"
"Property Evaluation","539749000","2014","Land","24","7834.79","62","4533","تقييم عقار","2014-10-13 00:00:00","Zaabeel First","ارض","331","2026-02-26 17:09:23","1","زعبيل الاولى","Commercial","7834.79","COMPLETED","تجارية","539749000"
"Property Evaluation","30931254","2025","Land","24","26123.73","62","5224","تقييم عقار","2025-08-20 00:00:00","Jabal Ali First","ارض","445","2026-02-26 17:09:23","1","جبل علي الأولى","Commercial","26123.62","COMPLETED","تجارية","30931254"
"Property Evaluation","226453500","2015","Land","24","14025.47","63","2261","تقييم عقار","2015-05-26 00:00:00","Al Muteena","ارض","249","2026-02-26 17:09:23","1","المطينه","Residential","14024.86","COMPLETED","سكنية","226453500"
"Property Evaluation","19450901","2024","Land","24","5647.03","17","2955","تقييم عقار","2024-05-01 00:00:00","Wadi Al Amardi","ارض","401","2026-02-26 17:09:23","1","وادي العمردي","Shopping Mall","5647.03","COMPLETED","مركز تسوق","19450901"
"Property Evaluation","5317764","2016","Land","24","1453.05","62","4458","تقييم عقار","2016-08-29 00:00:00","Al Warsan First","ارض","343","2026-02-26 17:09:23","1","ورسان الاولى","Commercial","2871.04","COMPLETED","تجارية","5317764"
"Property Evaluation","702000","2015","Unit","24","87.14","60","2742","تقييم عقار","2015-06-09 00:00:00","Nadd Hessa","وحدة","484","2026-02-26 17:09:23","3","ند حصة","Flat","87.14","COMPLETED","شقه سكنيه","702000"
"Property Evaluation","644456","2021","Unit","24","75.84","60","2313","تقييم عقار","2021-06-14 00:00:00","Al Barshaa South Third","وحدة","409","2026-02-26 17:09:23","3","البرشاء جنوب الثالثة","Flat","75.84","COMPLETED","شقه سكنيه","644456"
"Property Evaluation","871940","2023","Land","24","null","4","4141","تقييم عقار","2023-06-01 00:00:00","Wadi Al Safa 2","ارض","464","2026-02-26 17:09:23","1","وادي الصفا 2","Villa","405.03","COMPLETED","فيلا","871940"
"Property Evaluation","18579921","2024","Land","24","6164.76","65","5648","تقييم عقار","2024-08-22 00:00:00","Saih Shuaib 2","ارض","453","2026-02-26 17:09:23","1","سيح شعيب 2","Industrial","6164.76","COMPLETED","صناعية","18579921"
"Property Evaluation","411848.46","2021","Unit","24","63.31","60","2284","تقييم عقار","2021-06-10 00:00:00","Al Hebiah First","وحدة","444","2026-02-26 17:09:23","3","الحبيه الاولى","Flat","63.31","COMPLETED","شقه سكنيه","411848.46"
"Property Evaluation","3750000","2013","Unit","24","248.31","60","1135","تقييم عقار","2013-04-09 00:00:00","Marsa Dubai","وحدة","330","2026-02-26 17:09:23","3","مرسى دبي","Flat","248.31","COMPLETED","شقه سكنيه","3750000"
"Property Evaluation","26064474","2018","Land","24","1761.07","62","5458","تقييم عقار","2018-09-10 00:00:00","Al Jadaf","ارض","334","2026-02-26 17:09:23","1","الجداف","Commercial","1761.07","COMPLETED","تجارية","26064474"
"Property Evaluation","80000000","2008","Land","24","3636.32","63","902","تقييم عقار","2008-08-12 00:00:00","Jumeirah Second","ارض","375","2026-02-26 17:09:23","1","جميرا الثانيه","Residential","2895.14","COMPLETED","سكنية","80000000"
"Property Evaluation","1751178","2020","Unit","24","73.95","101","1239","تقييم عقار","2020-06-02 00:00:00","Burj Khalifa","وحدة","390","2026-02-26 17:09:23","3","برج خليفة","Hotel Apartment","73.95","COMPLETED","شقة فندقية","1751178"
"Property Evaluation","15995200","2011","Land","24","7430.01","null","500","تقييم عقار","2011-04-05 00:00:00","Al Barsha First","ارض","368","2026-02-26 17:09:23","1","البرشاء الاولى","null","7430.01","COMPLETED","null","15995200"
"Property Evaluation","20000000","2012","Land","24","3706.27","65","717","تقييم عقار","2012-04-26 00:00:00","Dubai International Airport","ارض","430","2026-02-26 17:09:23","1","مطار دبي الدولي","Industrial","3716.12","COMPLETED","صناعية","20000000"
"Property Evaluation","9000000","2023","Land","24","953.04","62","504","تقييم عقار","2023-01-19 00:00:00","Me'Aisem First","ارض","485","2026-02-26 17:09:23","1","معيصم الأول","Commercial","953.04","COMPLETED","تجارية","9000000"
"Property Evaluation","17547557","2023","Land","24","2328.89","62","6934","تقييم عقار","2023-08-23 00:00:00","Al Jadaf","ارض","334","2026-02-26 17:09:23","1","الجداف","Commercial","2328.89","COMPLETED","تجارية","17547557"
"Property Evaluation","1338553.45","2025","Unit","24","82.68","42","2371","تقييم عقار","2025-04-14 00:00:00","Business Bay","وحدة","526","2026-02-26 17:09:23","3","الخليج التجارى","Office","82.68","COMPLETED","مكتب","1338553.45"
"Property Evaluation","1346757","2015","Unit","24","89.37","60","6460","تقييم عقار","2015-12-30 00:00:00","Marsa Dubai","وحدة","330","2026-02-26 17:09:23","3","مرسى دبي","Flat","89.37","COMPLETED","شقه سكنيه","1346757"
"Property Evaluation","7423696","2009","Land","24","2897.83","38","1019","تقييم عقار","2009-11-12 00:00:00","Al Hebiah Fourth","ارض","435","2026-02-26 17:09:23","1","الحبيه الرابعة","Residential Flats","2897.83","COMPLETED","سكني (شقق)","7423696"
"Property Evaluation","37500000","2015","Land","24","1393.51","34","1885","تقييم عقار","2015-05-10 00:00:00","Um Al Sheif","ارض","374","2026-02-26 17:09:23","1","ام الشيف","General Use","1393.51","COMPLETED","متعددة الإستخدامات","37500000"
"Property Evaluation","30674504","2016","Land","24","237.46","62","4708","تقييم عقار","2016-09-18 00:00:00","Al Buteen","ارض","254","2026-02-26 17:09:23","1","البطين","Commercial","237.46","COMPLETED","تجارية","30674504"
"Property Evaluation","17195200","2014","Land","24","1993.88","18","1032","تقييم عقار","2014-03-05 00:00:00","Trade Center First","ارض","341","2026-02-26 17:09:23","1","المركز التجارى الاولى","Parking","1996.86","COMPLETED","مواقف","17195200"
